,Unfunny,Somewhat funny,Funny,Caption,Score,Precision
346,40,6,1,Take me to your loudest businessman.,1.1702127659574468,0.0632100658866106
123,41,4,2,Wazzuuuuup,1.1702127659574468,0.07014685887189226
3516,41,4,2,"Sorry, we already took two of your kind...",1.1702127659574468,0.07014685887189226
503,41,4,2,"So good to see you again, Cousin Roswell",1.1702127659574468,0.07014685887189226
2251,41,4,2,"Got it, a Celtic trinity knot in the north field and a tree life symbol in the south field.",1.1702127659574468,0.07014685887189226
2207,40,6,1,My name is Zook. My grandmother was Amish.,1.1702127659574468,0.0632100658866106
2868,40,6,1,Howdy friend. We have warm nuts and a hot towel waiting for you.,1.1702127659574468,0.0632100658866106
4469,41,4,2,I'll show you mine if you show me yours first.,1.1702127659574468,0.07014685887189226
1311,41,4,2,Thanks. We couldn't find a parking space in space.,1.1702127659574468,0.07014685887189226
1261,41,4,2,"Congratulations! They said, ""If you build it they will come."" And we did!",1.1702127659574468,0.07014685887189226
2717,40,6,1,How's everything been in Roswell?,1.1702127659574468,0.0632100658866106
4294,39,8,0,"Sorry, no shoes. Is that strange?",1.1702127659574468,0.055411578656325414
335,39,8,0,Is this your first time using Uber Space?,1.1702127659574468,0.055411578656325414
3923,41,4,2,"UFO good, GMO bad!",1.1702127659574468,0.07014685887189226
1979,41,4,2,I'll keep an eye out for Dorothy.,1.1702127659574468,0.07014685887189226
1950,40,6,1,"Don't ask, don't tell, O.K.?",1.1702127659574468,0.0632100658866106
340,41,4,2,Welcome. Thanks for answering my ad. Regarding your qualifications...just how long have you fellows been offering crop dusting services?,1.1702127659574468,0.07014685887189226
269,41,4,2,Come on in! We were just about to make more crop circles!,1.1702127659574468,0.07014685887189226
464,39,8,0,Congratulations farmer! You're the next bachelor.,1.1702127659574468,0.055411578656325414
1946,40,6,1,Nice designs. Very post-modern.,1.1702127659574468,0.0632100658866106
746,42,2,3,Thank you for swiping right.,1.1702127659574468,0.07645685835683208
3449,40,6,1,Got any ethanol?,1.1702127659574468,0.0632100658866106
4494,40,6,1,Boy are we glad to see you ! We've been craving sweet corn ever since our last trip here.,1.1702127659574468,0.0632100658866106
601,41,4,2,Welcome to the Enterprise. We boldly go where no man has gone before and we pick you up.,1.1702127659574468,0.07014685887189226
3286,41,4,2,"I'm from Future Farmers, crop-dusting division.",1.1702127659574468,0.07014685887189226
1202,42,2,3,We're here to rescue you from the Nightly News,1.1702127659574468,0.07645685835683208
2516,40,8,0,$1500 for the bull and I can pick up for free.,1.1666666666666667,0.05436067275445353
3631,40,8,0,"Howdy neighbor, can I borrow a few head of cattle?",1.1666666666666667,0.05436067275445353
2528,42,4,2,"Yes, yes we want to hear all about Mr. Trump, welcome!",1.1666666666666667,0.06876141641725292
46,41,6,1,We've been admiring your crop circles.,1.1666666666666667,0.061980703166484186
2751,41,6,1,Our planet has been disqualified from the Olympics for doping. It must be your so called 'organic' cow's milk.,1.1666666666666667,0.061980703166484186
3507,40,8,0,You'll be farther away than Canada when you-know-what happens in November.,1.1666666666666667,0.05436067275445353
878,43,2,3,This is just a social call so come on board and relax. We only do anal probes on business trips.,1.1666666666666667,0.074931016344381
1136,40,8,0,"Great to see you too. Hey, did you happen to go by the duty-free shop?",1.1666666666666667,0.05436067275445353
1276,42,4,2,I'm surprised you still have steps on this thing.,1.1666666666666667,0.06876141641725292
3483,41,6,1,So how's the farm subsidy on your planet?,1.1666666666666667,0.061980703166484186
4255,42,4,2,Congratulations! You are the winner of the Publisher's Clearinghouse $1 million contest! If you'll just step inside...,1.1666666666666667,0.06876141641725292
3515,42,4,2,You're doing the right thing. He will be elected!,1.1666666666666667,0.06876141641725292
4246,40,8,0,We'd like to pick your brain for a little help with our crop circles,1.1666666666666667,0.05436067275445353
3009,41,6,1,Congratulations on pioneering our new farmer-to-table initiative.,1.1666666666666667,0.061980703166484186
2529,42,4,2,"Moo moo to you too, stranger.",1.1666666666666667,0.06876141641725292
1281,40,8,0,You betcha'! We use genetically modified organisms in our fields too.,1.1666666666666667,0.05436067275445353
1604,41,6,1,"Yeah, I know, but the Uber gigs are really helping right now.",1.1666666666666667,0.061980703166484186
4194,42,4,2,"On the bright side, you may get a sports team named after you.",1.1666666666666667,0.06876141641725292
2815,41,6,1,Think about it - there are no mortgages in space!,1.1666666666666667,0.061980703166484186
2506,42,4,2,"Hello, I belive your ordered some GMO seeds?",1.1666666666666667,0.06876141641725292
791,42,4,2,We hear your pies are out of this world.,1.1666666666666667,0.06876141641725292
1214,40,8,0,"Relax, we are totally noninvasive now.",1.1666666666666667,0.05436067275445353
3664,41,6,1,"""...welcome aboard friend you'll never hear the Trump name again where we're going....",1.1666666666666667,0.061980703166484186
2461,41,6,1,so YOUR the Fellas who bought out Monsanto?,1.1666666666666667,0.061980703166484186
2468,40,8,0,Sorry we couldn't drop you off closer to the house,1.1666666666666667,0.05436067275445353
183,42,4,2,Have you ever considered selling Amway?,1.1666666666666667,0.06876141641725292
1192,42,4,2,"Unforeseen consequence of Trump presidency: On second thought, DON'T take me to your leader.",1.1666666666666667,0.06876141641725292
73,40,8,0,010010 1101100010 101 00101010 0010 0100010111000 010110 0 010010 0101 010 hello.,1.1666666666666667,0.05436067275445353
1225,42,4,2,We've spotted unidentified farming objects on your property.,1.1666666666666667,0.06876141641725292
2806,43,2,3,"No, it's still Iowa.",1.1666666666666667,0.074931016344381
2810,40,8,0,"And after one light-year of travel, you'll be eligible for a seat upgrade.",1.1666666666666667,0.05436067275445353
3348,42,4,2,"And remember, a vote for me is a vote against the lunacy of our two-party system.",1.1666666666666667,0.06876141641725292
777,41,6,1,"Hi Jack Daniels, I'm Jim Beam-me-up.",1.1666666666666667,0.061980703166484186
4073,40,8,0,"We couldn't bear watching this campaign season any longer, so decided to just begin rescue missions...",1.1666666666666667,0.05436067275445353
72,41,6,1,"Stairway to heaven? No, but come in, I want to show you something that will knock your socks off.",1.1666666666666667,0.061980703166484186
2492,41,6,1,I'm Blursk. Did you request an Uber?,1.1666666666666667,0.061980703166484186
3528,43,2,3,"Picked, farm fresh!",1.1666666666666667,0.074931016344381
775,41,6,1,"Thanks for the offer, but we're gonna pass on this planet.",1.1666666666666667,0.061980703166484186
428,42,4,2,"Welcome, this is a Trump-free zone!",1.1666666666666667,0.06876141641725292
2503,41,6,1,Are you the guy that's been leaving designs in my yard?,1.1666666666666667,0.061980703166484186
3350,41,6,1,The Farmer's Almanac didn't tell you....?,1.1666666666666667,0.061980703166484186
3387,42,4,2,Don't be afraid--I'm a Bernie delegate.,1.1666666666666667,0.06876141641725292
2569,41,6,1,My name is Org and I'm running to represent you in the Galactic Senate.,1.1666666666666667,0.061980703166484186
4240,43,2,3,"We realize we have implanted the perception of free will in your species, and therefore thank you for choosing to fly with us.",1.1666666666666667,0.074931016344381
2956,42,4,2,"Good evening. My name is Z*>T!*GH and I am running for Congress- can I count on your vote? And, oh, sorry about the cornfield.",1.1666666666666667,0.06876141641725292
1480,41,6,1,"Welcome. Rare, medium, or well-done?",1.1666666666666667,0.061980703166484186
3550,40,8,0,Are you coming just for dinner or will you be spending the night?,1.1666666666666667,0.05436067275445353
4153,41,6,1,Hello! Help us out with some tips on crop rotation.,1.1666666666666667,0.061980703166484186
1461,41,6,1,"Mr. Android, will you promise to take our leader?",1.1666666666666667,0.061980703166484186
2883,42,4,2,"I thought I ordered a tractor, not a spaceship - oh jeez.",1.1666666666666667,0.06876141641725292
2886,42,4,2,Remember when I was just a GMO seedling?,1.1666666666666667,0.06876141641725292
4366,40,8,0,Parsnips? I told him parsecs!,1.1666666666666667,0.05436067275445353
1032,41,6,1,Do not worry. This is a non-GMO UFO.,1.1666666666666667,0.061980703166484186
1332,43,2,3,Our planet intends to go locavore and we need your expertise.,1.1666666666666667,0.074931016344381
3580,41,6,1,I've got tickets to Hamilton and I'm running late. Could you point me towards New York.,1.1666666666666667,0.061980703166484186
2888,42,4,2,You got here just in time. We're about to build a wall.,1.1666666666666667,0.06876141641725292
3578,41,6,1,"Don't worry, I have a Green Card.",1.1666666666666667,0.061980703166484186
3134,40,8,0,"Greetings, Mr. President!",1.1666666666666667,0.05436067275445353
1041,41,6,1,You're just not martian material...,1.1666666666666667,0.061980703166484186
1354,41,6,1,His tweets went intergalactic!,1.1666666666666667,0.061980703166484186
1421,41,6,1,"Are you my Billy, captured by aliens twenty years ago?",1.1666666666666667,0.061980703166484186
3575,40,8,0,"Well shoot, come on in, the missus done cooked up a mess of viddles and we ain't had no proper company since halfway across the galaxy.",1.1666666666666667,0.05436067275445353
1094,41,6,1,Sorry to trouble you....could you help me out with a gallon of ethanol?,1.1666666666666667,0.061980703166484186
2927,41,6,1,"Welcome aboard, but we don't take off till Inauguration Day.",1.1666666666666667,0.061980703166484186
249,41,6,1,"Is Thursday night still chicken and dumplings at your house, earthling?",1.1666666666666667,0.061980703166484186
250,41,6,1,"To us, this is an alien world. That makes you the alien. Not us.",1.1666666666666667,0.061980703166484186
845,41,6,1,"It's an honor to meet you, sir. I'd ask for your autograph, but I see you've already taken that liberty on my cornfield.",1.1666666666666667,0.061980703166484186
3360,42,4,2,Thanks for the circle! Haven't seen a coyote since.,1.1666666666666667,0.06876141641725292
3560,41,6,1,Why circles?,1.1666666666666667,0.061980703166484186
4351,41,6,1,"Yes, we know, Trump won....",1.1666666666666667,0.061980703166484186
1012,41,6,1,Hey I found your barn cat! She's a keeper.,1.1666666666666667,0.061980703166484186
872,41,6,1,"Welcome aboard, Dad. I told them you'd be glad to see me.",1.1666666666666667,0.061980703166484186
1573,42,4,2,You've been chosen to receive a year of Bon Appétit with no obligation!,1.1666666666666667,0.06876141641725292
1310,40,8,0,You're not going to be in Kansas anymore.,1.1666666666666667,0.05436067275445353
3155,41,6,1,"Come with me, we welcome aliens on our planet.",1.1666666666666667,0.061980703166484186
3532,43,2,3,"Yes, hello Mr. President, welcome aboard.",1.1666666666666667,0.074931016344381
761,41,6,1,We'd like to talk to you about a big art project.,1.1666666666666667,0.061980703166484186
2556,41,6,1,We love the uneducated,1.1666666666666667,0.061980703166484186
4044,40,8,0,Let's say 10% of any income generated by the new circles and call it a deal.,1.1666666666666667,0.05436067275445353
3395,40,8,0,"Really sorry for the crop circle, junior took the keys and you know kids...",1.1666666666666667,0.05436067275445353
37,40,8,0,Where would you like the crop circle this time?,1.1666666666666667,0.05436067275445353
297,42,4,2,Congratulations! You're a candidate for our farm-to-table franchise!,1.1666666666666667,0.06876141641725292
3604,42,4,2,Our robots love your franken-corn.,1.1666666666666667,0.06876141641725292
4409,41,6,1,"If it weren't for your crop circle, we would have gotten off at the next planet.",1.1666666666666667,0.061980703166484186
441,41,6,1,"When I saw the ""Raw Milk"" sign, I had to stop.",1.1666666666666667,0.061980703166484186
4402,41,6,1,"Good, so, this really is Kansas?",1.1666666666666667,0.061980703166484186
2588,42,4,2,It has come to the attention of the Galactic Community that you subconsciously wish to leave Kansas.,1.1666666666666667,0.06876141641725292
239,40,8,0,"For flyover country, we've taken Uber to the next level.",1.1666666666666667,0.05436067275445353
2993,42,4,2,I hope I can count on your support at the caucus.,1.1666666666666667,0.06876141641725292
945,42,4,2,Take me to your new leader. Ours is particularly tough on immigration.,1.1666666666666667,0.06876141641725292
951,40,8,0,Please tell me about your cell phone plan.,1.1666666666666667,0.05436067275445353
3595,41,6,1,"Yes, that's true what you heard. Free education, health care, food stamps....no you don't need a job.",1.1666666666666667,0.061980703166484186
721,41,6,1,I've got the perfect market for your genetically modified produce.,1.1666666666666667,0.061980703166484186
1503,43,2,3,"Greetings, organic, non-GMO, Earthling.",1.1666666666666667,0.074931016344381
4400,42,4,2,Hi. Name's Jesus. Welcome aboard!,1.1666666666666667,0.06876141641725292
4312,41,6,1,Hi there! I'd like to take a few moments of your time to talk about our Overlord and Savior...,1.1666666666666667,0.061980703166484186
966,42,4,2,"Believe it or not, this is exactly what we’ve been expecting.",1.1666666666666667,0.06876141641725292
4385,42,4,2,Do you know how to use the NEW Waze APP ?,1.1666666666666667,0.06876141641725292
3328,42,4,2,Vote for Kodos.,1.1666666666666667,0.06876141641725292
290,41,6,1,"You will teach us to grow marijuana, so that we too can imagine scenes like this.",1.1666666666666667,0.061980703166484186
2576,42,4,2,"Welcome, Mr. Greenjeans, the Captain awaits!",1.1666666666666667,0.06876141641725292
378,40,8,0,Relax! I have a 5-star Uber rating.,1.1666666666666667,0.05436067275445353
638,41,6,1,Take me to your... now don't get upset... leader.,1.1666666666666667,0.061980703166484186
1973,42,4,2,"Alien, huh? You should know, I support Trump.",1.1666666666666667,0.06876141641725292
