rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,How about you? Do you have any regrets about joining this boot camp?
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,Slow down buddy!
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,Are you sure this is how Diana Nyad trained?
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,"Jerry, will you please, just once have a dream that makes sense?"
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,I told you to use the GPS!
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,I think we're good on the dry dock testing.
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"Heads or tails, indeed!"
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,Just stop! Don't you see I'm drowning.
2776,4,8,75,87,1.1839080459770115,0.0530510832792138,552,Get out. It's your turn to play the anchor.
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,Can you please slow down?
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"No I'm not getting in, I want a real ship of the desert"
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"Sorry to tell you mate, but the mirage is over."
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,There is no Ozymandias! It's a metaphor! You have rowed us right into a metaphor!
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,One of us is hallucinating this and I hope it's you.
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,This is one heck of a sand bar isn't it?
2776,6,4,77,87,1.1839080459770115,0.05787083764576031,552,"You need water, dumbass!"
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,Do you think I could get a lift? I'm up here without a paddle.
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,"You're not the smartest Uber driver, are you?"
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"I'm gonna be honest with you here; when you told me about this Egyptian boating trip, this was not what I was expecting."
2776,4,8,75,87,1.1839080459770115,0.0530510832792138,552,Are you absolutely sure we're doing this right ?
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,I'm staying here until you start rowing at a less reckless speed.
2776,0,16,71,87,1.1839080459770115,0.04177540678018991,552,Your optimism has overtaken your sanity.
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,Are you sure we haven't finished the channel crossing?
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,I've never seen a sand bar this big.
2776,4,8,75,87,1.1839080459770115,0.0530510832792138,552,If we teamed up for a double skull we should get out of here twice as fast.
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,You’re rowing? I’m drowning!
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"Yes, as a matter of fact I do think the irony is 'a bummer'"
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"I said ""Go to hell!"", not ""Row to hell!"""
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,"The lifesaver I understand, but why toss out the sunscreen?"
2776,0,16,71,87,1.1839080459770115,0.04177540678018991,552,You're taking your mirages a bit too seriously!
2776,4,8,75,87,1.1839080459770115,0.0530510832792138,552,Your sense of humor needs some work.
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,According to my GPS there's a row-thru burger place over the next dune.
2776,4,8,75,87,1.1839080459770115,0.0530510832792138,552,You always take the easy way.
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,It may be faster if I swim
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,"......merrily, merrily, merrily, merrily....this has GOT to be a dream!"
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"Sorry, I drank it all."
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,Any chance you still need a coxswain?
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,No life jackets?
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,Retired huh? I don't have any oars in the water either.
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,"Mirage, Hell. Stop the Boat!"
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"Any port in a storm, eh..."
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"""Hey pal,could you back up a bit? You're blocking my view."
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,Life is *not* but a dream.
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,"Because I'm not the one who insisted we didn't have to check the gas in the outboard, that's why!"
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,Are we in an Al a-Gore-y for the consequences of climate change?
2776,4,8,75,87,1.1839080459770115,0.0530510832792138,552,Well aren't you just the optimist!
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,"My nose got sunburnt when I did the backstroke, so I'm trying the crawl."
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"How many miles must a man row in vain, before they call him insane? The answer my friend is a coxswain in the wind..."
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"It's my turn now, dammit."
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,"I'm not drinking it because it's SALT water, you idiot!"
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,We need to rethink this Run and Row biathlon idea.
2776,0,16,71,87,1.1839080459770115,0.04177540678018991,552,"What do you mean, you forgot the tow-rope?"
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,"Look, I don't care who won the coin toss ---- you don't get to row forever."
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,"Oh give up!, ...we haven't passed water in three days."
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"Bermuda? Just follow me, I'm swimming there."
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,So where did you find the boat?
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,If it isn't the SS Overachiever.
2776,4,8,75,87,1.1839080459770115,0.0530510832792138,552,Is this the rising tide that Trump promised?
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,Let me in! We'll go faster.
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,"Do you mind, I'm dog paddling."
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"I was varsity coxswain in ""82, I swear it will help your rhythm!"
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,Never get out of the boat.
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,Got any water skis? I can show you some tricks.
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"Enough with the splashing, Ahab!"
2886,2,12,74,88,1.1818181818181819,0.04724780309106128,552,Mind if I catch a ride!
2886,2,12,74,88,1.1818181818181819,0.04724780309106128,552,Excuse me.
2886,3,10,75,88,1.1818181818181819,0.04993583800023195,552,And you said it would be tough sledding!
2886,4,8,76,88,1.1818181818181819,0.052486388108147805,552,We want a ship of the desert you idiot. A SHIP!
2886,0,16,72,88,1.1818181818181819,0.0413508023770311,552,"Hey, I'm struggling here! Would you mind going around?"
2886,3,10,75,88,1.1818181818181819,0.04993583800023195,552,"Leave the boat, take the cannoli!"
2886,3,10,75,88,1.1818181818181819,0.04993583800023195,552,"Thanks for the tip: Instead of the crawl, I'll switch to the back stroke."
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,Get out of the carpool lane!
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,Hold up a minute ...i need a water break!
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,SO! Where have YOU been?
2893,4,7,74,85,1.1764705882352942,0.05339056082773511,552,"Just what I need, a smartass."
2893,1,13,71,85,1.1764705882352942,0.04483543075566802,552,"Hey, buddy! The rule is ""Leave No Trace."""
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,You always were dingy.
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,We've been looking for days! I told you to insure that ring.
2893,4,7,74,85,1.1764705882352942,0.05339056082773511,552,... Life is but a dream.
2893,0,15,70,85,1.1764705882352942,0.04159451654038516,552,You need to take that oar down deep or you're not going anywhere.
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,How big are these sand traps on this golf course?
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,I think its about time you stop poopo-ing global warming...
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,I can help with the rowing!
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,"Hey, look! I'm grovelling! What a fucking surprise!"
2893,1,13,71,85,1.1764705882352942,0.04483543075566802,552,I already told you; you're not getting back on this boat until you admit Manfred Mann's version was better.
2893,4,7,74,85,1.1764705882352942,0.05339056082773511,552,"If I've told once, I've told you a thousand times. Enough with the ""Row, row, row your boat gently down the stream...there is no stream!"""
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,Throw me a rope before I drown in this mirage.
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,"Just exactly what is it you don't understand about no ""wake"" zone ?"
2893,1,13,71,85,1.1764705882352942,0.04483543075566802,552,No passing!
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,Ashore not onshore!
2893,4,7,74,85,1.1764705882352942,0.05339056082773511,552,I'll race ya to the next mirage.
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,Quit telling me ‘The medium is the message.’
2893,0,15,70,85,1.1764705882352942,0.04159451654038516,552,"Will you PLEASE stop humming ""Anchors Aweigh""?"
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,I can't tread sand either.
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,"Jesus may be able to walk on water, but this guy can row a boat on land."
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,"Thanks, but I can do without your running commentary on my crawl stroke."
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,"It was ""man overboard"" miles ago!"
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,Still believe we need the boat Gus?
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,I told you the mirage was too shallow!
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,I don't have the norovirus!
2893,1,13,71,85,1.1764705882352942,0.04483543075566802,552,"I told you, this is not what ship of the desert means."
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,Remember when the lakes had water and I would do the freestyle alongside you? Now i just do the crawl
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,I can't swim any faster.
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,"If I knew where the next oasis was, I wouldn't tell you!"
2893,1,13,71,85,1.1764705882352942,0.04483543075566802,552,"You say, ""now I am captain"", or ""thar she blows"", one more time, and!?"
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,I told you to bring water!
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,"Hey Fella, watch where you're goin!"
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,"Really owning that 'climate change is a hoax' theory, eh Gary?"
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,Screw it. I still haven't been paid for the last motivational poster I was in.
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,"Have you a barber on board, sir?"
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,"Sand,sand everywhere,but not a grain to eat."
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,"No, no, no, it's 'stream', 'gently down the stream'!"
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,I suppose you think I'm a buoy!
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,"Oh, now it's SEA HO!"
2893,0,15,70,85,1.1764705882352942,0.04159451654038516,552,"""I told you to wait for high tide""!"
2893,4,7,74,85,1.1764705882352942,0.05339056082773511,552,"Hank! I just realized you've been singing it all wrong--it's ""gently down the STREAM!"""
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,"Yeah yeah life is but a dream, can I catch a ride?"
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,I told you to only sing that song when you're gently down the stream!
2893,4,7,74,85,1.1764705882352942,0.05339056082773511,552,I told you not to row so fast!!
2893,5,5,75,85,1.1764705882352942,0.05595233713007894,552,And I thought it was silly when the olympics reinstated golf!
2893,1,13,71,85,1.1764705882352942,0.04483543075566802,552,"The sea was angry that day, my friend."
2893,4,7,74,85,1.1764705882352942,0.05339056082773511,552,I just saw something like this in The New Yorker. Talk about derivative!
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,"Michael, quit rowing. Didn't you hear the music stop?"
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,To think I used to enjoy when the days started getting longer.
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,"No, it's not any wetter over here!"
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,Now I know I'm definitely going the wrong way.
2893,4,7,74,85,1.1764705882352942,0.05339056082773511,552,"I'll beat you yet, dagnabbit, God willin' and the creek don't rise!"
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,See? I told you global warming was a myth.
2893,4,7,74,85,1.1764705882352942,0.05339056082773511,552,Why didn't you tell me this mirage was so long?
2893,0,15,70,85,1.1764705882352942,0.04159451654038516,552,One of us made a wrong turn!
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,"That is NOT what they meant by ""ship of the desert."""
2893,4,7,74,85,1.1764705882352942,0.05339056082773511,552,"Come on, sing with me dude, ""The ocean is a desert with it's life underground..."""
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,What do you mean you only have room for one?
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,Sitting is the new smoking.
2893,2,11,72,85,1.1764705882352942,0.0478573703400451,552,Hey. No wake!
2893,4,7,74,85,1.1764705882352942,0.05339056082773511,552,Forget water; I'd kill for a virtual reality headset.
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,"For the last time, the lyric is 'a HORSE with no name,' not 'a BOAT.'"
2893,3,9,73,85,1.1764705882352942,0.05069950631596087,552,Let me think. Nope. You're the first racer I've seen.
