,caption,funny,somewhat_funny,unfunny,count,score,precision,rank
1792,Not shovel size ready.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2356
1793,Attention to detail is snow laughing matter,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,2490
1794,No one ever got a heart attack from snow spooning.,1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,2357
1795,Have you seen my rock salt shaker?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,258
1796,"...aaaaand twenty! Your turn again, son!",1.0,3.0,9.0,13.0,1.3846153846153846,0.18040060614705497,2487
1797,When you get to be my age you'll realize that size doesn't matter.,1.0,0.0,9.0,10.0,1.2,0.19999999999999998,2358
1798,It's not about the size but how you use it.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,234
1799,"""Big Boy"" things aren't always what you think!",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2361
1800,I'm trying to get cut in time for swimsuit season,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2839
1801,"Instead of the dollar, I'll teach you about the trickle-down effect.",1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,2364
1802,I guess the saying also applies to shoveling snow.,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,227
1803,"That explains lack of feeling in my toes! We wearing the wrong underwear, too..",0.0,2.0,8.0,10.0,1.2,0.13333333333333333,2365
1804,"Well Alice, does size matter now?",1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,2855
1805,You missed a flake.,1.0,5.0,9.0,15.0,1.4666666666666666,0.1652319197418807,484
1806,"See, it's not about size, but speed.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2524
1807,"When we do the driveway Grandma gets the big boy shovel , OK ?",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2523
1808,It was at this moment that Mr. Royce Bonner Sr. realized that taking away Jr.’s X-Box was not the best of ideas.,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,2300
1809,I don't care any more what my Fitbit thinks of me! Hand me the big shovel.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2302
1810,That would've been useful two hours ago,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2303
1811,It's called stimulus. I'm a job creator!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,394
1812,It's all about the technique.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2305
1813,Like most people I've learned to do things the hard way while missing the much easier way. Which is often staring us in the face.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,225
1814,Size does matter!,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,2859
1815,I get paid for each shovelful.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2858
1816,Because that's Daddy's 401(k) shovel.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2512
1817,"It's called ""Seniority"" son, stop complaining.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2310
1818,Your sister stayed on the sidewalk.,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,498
1819,"My what a big shovel you have...and mine is too small...Mom's should be just the right size to finish...let's go in, game starts in 15 minutes.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,497
1820,"As a matter of fact, ""YES"", I am trying to make a point.",0.0,2.0,8.0,10.0,1.2,0.13333333333333333,494
1821,"No one likes a show-off, son.",1.0,9.0,9.0,19.0,1.5789473684210527,0.13925006900339948,2318
1822,I was wrong. It doesn't build character.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2323
1823,"Well, I call dibs on the hot chocolate, then.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,487
1824,I keep telling you: Size doesn't matter.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2330
1825,Walk tall and carry a small shovel,1.0,3.0,9.0,13.0,1.3846153846153846,0.18040060614705497,2856
1826,The optics appear indefensible; but a bet is a bet Mother.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,399
1827,"When you reach China, we'll switch back.",3.0,0.0,11.0,14.0,1.4285714285714286,0.22760785909019757,2333
1828,I'm ready to move to Africa. #ImmigrantsUnite,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2366
1829,Don't take your barrier to advancement out on me.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2482
1830,Don't get me started with what happens when we go for hot dogs.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2367
1831,"Hey, leave your mom alone!",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,458
1832,"Honey, what doesn't kill you, makes you stronger!",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2458
1833,I don't care what Mommy says. You tell her that this is the most I can lift after my massive heart attack last week.,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,2409
1834,Does your wife know you're into swapping?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,243
1835,The size of the shovel is no indication of the desire in the heart.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,254
1836,"This one keeps me out longer, away from your mother.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,452
1837,See? Size doesn't matter!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,451
1838,"Of course I said,""go back, Phil,"" not ""go backfill.""",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2810
1839,I'm sorry I said I thought Trump had some good ideas. Now can we trade shovels?,1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,450
1840,Sometimes decisions shouldn't be left to flipping a coin,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2821
1841,"What's wrong with snowmen, exactly?",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,448
1842,I'm the right fool for the job.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,447
1843,You need to work harder if we're going to make America great again.,0.0,0.0,5.0,5.0,1.0,0.22360679774997896,2425
1844,We don't need no stinking shovels,0.0,0.0,6.0,6.0,1.0,0.18257418583505536,446
1845,"Timmy, your mother and I have already explained our switch to small-batch snow shoveling.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2446
1846,"It's all in the legs, Marge!",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2445
1847,"What do you mean, it was up on the shelf?",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2819
1848,Mom wants you to come in for your hors d'oeuvres.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,248
1849,"Strangely, Pete had never given much thought to his shovel.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,443
1850,"And so you see, son, you can be stupid and have bad tools and still win the race.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,438
1851,"Son, it called disruptive technology",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,440
1852,The trick is to start before it snows,1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,2404
1853,It's called metaphorical shoveling.,1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,460
1854,Did Tom Brady complain about the size of his shovel when he was drafted in the sixth round?,1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,2401
1855,"Son, let me teach you something about overtime.",0.0,2.0,8.0,10.0,1.2,0.13333333333333333,2460
1856,"Quit complaining! When I was your age, we didn't even have shovels.",0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,2369
1857,I still swear the private sector is more efficient.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2370
1858,Can't wait until spring so I can use the micro lawn mower!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2802
1859,"I don't think bigger is always better, son.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2804
1860,What did you say about switching shovels?,1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,2372
1861,"It's because I expect big things of you, son.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2375
1862,Sometimes a shovel is just a shovel.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,240
1863,Now I know what it feels like to shovel in your footsteps.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2378
1864,Perception's a bitch.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2379
1865,You do the rest of the shoveling while I take care of the car windows.,0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,470
1866,"We should switch shovels, Shorty.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2297
1867,"Look, I appreciate that you're licensed, bonded and certified, but I think I can handle this myself.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2474
1868,"Here, dad, try this one.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2384
1869,Give a call to Goldilocks to come on over with her shovel,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,2385
1870,"I told you, size doesn't matter.",0.0,0.0,6.0,6.0,1.0,0.18257418583505536,467
1871,My character is sufficiently built .,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2387
1872,A spoonful of sugar helps the snowbank go down.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2391
1873,It's makes total sense when you realize it's cocaine.,0.0,0.0,6.0,6.0,1.0,0.18257418583505536,425
1874,Does this shovel make me look fat?,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,241
1875,"No, this is not what I meant by ""division of labor""... This is what I meant by ""Job Security""",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2395
1876,Brevity is the soul of humor. -Shakespeare,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2396
1877,It's the motion in the snocean,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2826
1878,"Because I'm a job creator, that's why.",1.0,4.0,9.0,14.0,1.4285714285714286,0.1727058642362825,2469
1879,"Rome wasn't built in a day, you know.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2864
1880,"It's not a bigger shovel you need, it's a bigger incentive. Have you met my wife?",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2865
1881,"I don't care what your Mom said, I'm not paying you by the flake.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2868
1882,"Great, you found it. Poke around with your foot a little. I haven't seen Bob since he borrowed it.",1.0,0.0,9.0,10.0,1.2,0.19999999999999998,276
1883,Bigger isn't better!,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,2594
1884,"But, all these years...",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,556
1885,"Well, she can't spank me.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2593
1886,How were you able to purchase a land mine?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2195
1887,I have reached the point where I can no longer see the forest from the trees much less the snow from the sky.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,356
1888,"I told you, we're getting paid by the hour.",0.0,8.0,8.0,16.0,1.5,0.12909944487358055,357
1889,If you were older I would say you were compensating.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,359
1890,It's not the yellow brick road!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2581
1891,What? I got it from McDonalds!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,274
1892,i have shovel envy :),0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2209
1893,"Sorry, kid, union rules. I get paid by the hour.",0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,2210
1894,"I'm telling you, it's not the size, it's the motion.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2764
1895,Who said size matters?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,543
1896,I think there's another one in the garage that's just right.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2765
1897,It's not your ambition to shovel; it's shoveling your ambition.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,542
1898,It isn't all about size!,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,2214
1899,"It's not the size of the scoop in the snow, it's the size of the snow in the scoop.",1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,541
1900,Let this be a lesson on how the business world works.,2.0,5.0,10.0,17.0,1.5294117647058822,0.1740023465617534,2898
1901,Misguided shovel ready workers fall for snow job!,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2223
1902,Here's a tip: bill by the scoop.,0.0,6.0,8.0,14.0,1.4285714285714286,0.13725270326150324,2574
1903,"Hun, are you done shoveling? The snowcones are almost ready.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2190
1904,"Now son, if I believed in cutting corners...I'd be using the snow blower.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2905
1905,"Sensing delusion, Ralph ignores the ghome and continues his sisyphean task.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2186
1906,"It's not about how quickly the job gets done, Timmy. It's about how much time I get away from your mother.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2597
1907,How long did you look for my shovel? And why aren't you moving?,1.0,0.0,9.0,10.0,1.2,0.19999999999999998,2613
1908,"Back straight, knees bent... You can do it Parker!",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,573
1909,It's just a matter of perspective.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,348
1910,Maybe you should stick to caddying in the summer.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2610
1911,I'm gonna need a bigger shovel.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,570
1912,"It's quality, not quantity...",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2167
1913,Martha got off path and lost her way.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,569
1914,"Come on kid, put some back into it.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2170
1915,"Climate change will mean a different walk, a different shovel.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,349
1916,"Point taken, young man, but I don't see how the squeegee helps.",1.0,0.0,9.0,10.0,1.2,0.19999999999999998,2174
1917,Don't give me that look; I'm not the one that has to earn my allowance.,1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,368
1918,I never said we weren't equal. I simply said you are smaller.,1.0,3.0,9.0,13.0,1.3846153846153846,0.18040060614705497,2175
1919,Another Chinese invention that will put Americans out of work,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2757
1920,"The bigger the shovel, the smaller the man.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2605
1921,"Learn, little man: The secret is: there's always ""the right tool for the right job.""",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,203
1922,I was your age when I started; the shovel only feels big!,0.0,4.0,8.0,12.0,1.3333333333333333,0.14213381090374033,563
1923,"I appreciate your effort, son. But the sidewalk is over here.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2603
1924,They say today that small is the new big.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,204
1925,It's better for my FitBit!,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,2183
1926,Remember son 'speak softly and use a big shovel'.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2909
1927,"Told you size didn't count, its how you use it!",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2600
1928,Hey Mr Jones - hundred bucks to borrow my shovel. And I won't tell the Mrs.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,353
1929,Don't you want to grow up to be big and strong?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,565
1930,"Remember, it's all about leverage.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,194
1931,"Watch me son, it's all about leverage.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2571
1932,You'll grow into it.,1.0,4.0,9.0,14.0,1.4285714285714286,0.1727058642362825,2228
1933,Get a smaller shovel. We're creating jobs.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2886
1934,Don't worry. Thaw predicted this weekend.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2885
1935,Not quite yet. Your grandmother is still visiting.,2.0,8.0,10.0,20.0,1.6,0.1521771820505364,377
1936,Great future story someday for your grandchildren- on the plus side!,0.0,1.0,6.0,7.0,1.1428571428571428,0.1543033499620919,520
1937,"If you didn't want to help, why did you come out here?",0.0,1.0,6.0,7.0,1.1428571428571428,0.1543033499620919,2264
1938,You have to use your legs.,1.0,3.0,9.0,13.0,1.3846153846153846,0.18040060614705497,517
1939,"No, I don't want to rent your shovel, the spatula is working just fine.",1.0,3.0,9.0,13.0,1.3846153846153846,0.18040060614705497,2268
1940,Now wasn't that a lot more fun than building a snowman.,1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,2270
1941,You have a bright future in upper management.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2546
1942,Bigger is not always better son.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2272
1943,"""Okay son, now that we covered proportions, let's move on to analogies"".",0.0,2.0,8.0,10.0,1.2,0.13333333333333333,512
1944,That's taking the easy way out!,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,268
1945,I get more reps this way!,0.0,4.0,8.0,12.0,1.3333333333333333,0.14213381090374033,2875
1946,"No, I do not think that this is what Marx meant by ""From each according to his ability....""",1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,2538
1947,I am the inveterate explorer clearing a path to save my people!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,384
1948,Size does matter. You might as well learn that now.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2281
1949,Awkward!,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,267
1950,I got it at a convenience store in the city. They weren't allowed to sell me anything larger.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2535
1951,"No son, I said ""bring me the blow dryer"".",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2784
1952,A shovel? Why didn't I think of that?,2.0,6.0,10.0,18.0,1.5555555555555556,0.1661211114658671,2873
1953,Really cute snow sculpture there kid.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,221
1954,"I'm union, kid.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,523
1955,"It's not about size, son, it's all about how you use it.",1.0,3.0,9.0,13.0,1.3846153846153846,0.18040060614705497,2552
1956,"Women lean in, son. Men lean on.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,524
1957,"If I give you the little shovel, will you stop putting the snow back on the sidewalk?",2.0,1.0,10.0,13.0,1.3846153846153846,0.2129903554594378,526
1958,A nod to the global warming revisionists...,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2569
1959,"It takes 10,000 hours to master as skill, son.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2229
1960,"You had your choice, now shovel the driveway.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,211
1961,Did I say you could play with my tanning reflector?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2563
1962,"It's all in the legs, Son.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2233
1963,I’ll use it after Nana leaves.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2893
1964,"''Like me, lift with your legs.''",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2235
1965,"It may be small, but I know how to use it.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2236
1966,We'll definitely have this done before Donald Trump releases his tax returns.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2773
1967,I don't think you're worthy of Excalibur son. Try again after you finish your homework!,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2238
