caption,funny,somewhat_funny,unfunny,count,score,precision,rank,contest
Time for a pheasants' revolt.,0.0,5.0,15.0,20.0,1.25,0.09933992677987827,2043,519
Game changer - live location tweets #embedded bird.,0.0,5.0,15.0,20.0,1.25,0.09933992677987827,2043,519
You should have breastfed that boy.,2.0,1.0,17.0,20.0,1.25,0.14281014264436984,2043,519
How many is one on the gun worth?,0.0,5.0,15.0,20.0,1.25,0.09933992677987827,2043,519
"It really makes you rethink the natural order of things, doesn't it?",0.0,5.0,15.0,20.0,1.25,0.09933992677987827,2043,519
Elliot said he might go off his meds... but I didn't think he was serious.,0.0,5.0,15.0,20.0,1.25,0.09933992677987827,2043,519
"Looks like you owe somebody a whole lot a bird seed, my friend",2.0,1.0,17.0,20.0,1.25,0.14281014264436984,2043,519
That one looks like he is a few bullets shy of a full load.,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
He literally has a birds eye view.,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
Poor Carl has really lost it ever since his tail got shot off.,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
What a brown beak.,2.0,1.0,17.0,20.0,1.25,0.14281014264436984,2043,519
Little Jackson is convinced he can change the entire hunting paradigm.,2.0,1.0,17.0,20.0,1.25,0.14281014264436984,2043,519
This is why 'birdbrain' gets a bad rap.,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
What's that saying again? A bird on the barrel is worth two in the bush laughing hysterically?,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
It's cheaper than Uber.,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
I've never seen a Piping Turncoat that I liked.,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
"I told him ""youth is wasted on the gun""",0.0,5.0,15.0,20.0,1.25,0.09933992677987827,2043,519
I am so proud of our son.,0.0,4.0,12.0,16.0,1.25,0.11180339887498948,2043,519
What's his game?,0.0,5.0,15.0,20.0,1.25,0.09933992677987827,2043,519
Those mockingbirds just love to taunt hunters.,0.0,5.0,15.0,20.0,1.25,0.09933992677987827,2043,519
He's auditioning for 'Animal Jackass'.,0.0,5.0,15.0,20.0,1.25,0.09933992677987827,2043,519
Just look at Freddie. He's hired a guide to find him a mate. What a creep.,0.0,5.0,15.0,20.0,1.25,0.09933992677987827,2043,519
She makes it through hunting season year after year.,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
There goes Benedict Sparrow.,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
I think they are called Coal Mine Canaries.,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
Shotgun!,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
I completely get it. Flying isn't as much fun as it used to be.,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
"Like they say, ""A bird on the barrel is worth two on a branch.'",0.0,5.0,15.0,20.0,1.25,0.09933992677987827,2043,519
He may be early but he'll never see the worm.,2.0,1.0,17.0,20.0,1.25,0.14281014264436984,2043,519
"""Neither of them know what they are doing""!",1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
C'mon - you think a bird on a rifle is really worth more than two in the bush?,0.0,5.0,15.0,20.0,1.25,0.09933992677987827,2043,519
They say the best defense is a good offense.,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
Those two cannot agree on anything,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
What's the old saying? A bird on the gun is worth two in the bush.,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
Northern mockingbird.,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
"In 3, 2, 1...",1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
"We could do that too, if we weren’t yellow-bellied.",0.0,5.0,15.0,20.0,1.25,0.09933992677987827,2043,519
'Bluebird of Happiness;' and he'll never find it!,1.0,3.0,16.0,20.0,1.25,0.12301048307916045,2043,519
She always ends up with the bad boys.,0.0,5.0,15.0,20.0,1.25,0.09933992677987827,2043,519
is that a tweet or a retreat?,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
"Another blind hunter again, I see.",0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
And they say that humans are the most intelligent species.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
They're symbiotic. One hunts while the other rides shotgun.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
It's actually ingenious if you think about it,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
Now there's a Dodo for you.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Looks like somebody's found a free ride to the next Bernie Sanders rally.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
A bird on the barrel is better than two in the bush.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Like that's gonna get us to do a fly by...,2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
He's twice the bird we are.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
those two sure do have a strange relationship,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
"It's only minimum wage, but it keeps him on his toes.",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Bad spot for a nest.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
I don't care if it is 'Be Kind to Animals Week'. Something tells me not to trust him.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
"It's not exactly in his hand but, apparently, he's worth two of us here in the bush",0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
He's just an absent-minded patent examiner mumbling about God not playing dice with the universe.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
See that? Classic example of Stockholm Syndrome.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
Be careful . . . . I think he's using birdshot.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Do the Newton's know their son has developed an unhealthy fondness for gun Metal.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
"'That's a new way to ride shotgun.""",0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
new gun control regulations,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Remember being a scout?,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
Keep your eye on little Albert. He's a smart one. Sits on the rifle barrel and can't get shot.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Looks like we lost another to the NR A.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
"He'd be better off ,with two in the bush.",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Pretty tricky gun sight!,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
How many times are we going to have to go over proper decoy placement technique?,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
So what's a *gun* in the hand worth?,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
"A total traitor. He hangs out with cats too, so I hear.",0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
She's just joined the NRA.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
She forgot her selfie stick again.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
I hate it when he pulls that Francis of Assisi crap.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
"Ralph says he'll peck the guy's eyes out, but I think he just wants a free ride.",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
"You know, he's lasted this long, maybe he's onto something. Shall we?",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Must be on his bucket list.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
"You wanna tell him, or shall I.",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Look at tweety-bird having a barrel of fun while we quail.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Rebel Rebel,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
"I mean I knew he was depressed, but geez!",0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
I think we need to have a talk with him. I don't like this new friend he's hanging out with.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
He gets the bird brain from his father,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
"There goes Bob, always tweeting about his 2nd amendment rights.",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
"I thought u said he called Uber? No, I said Goober.",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
I didn't believe it either...being paid just to tweet all day. Let's stay here and see how many followers they have!,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Let's hope the bird on on the gun is worth two in the bush.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Looks like L'il Chirp has turned narc!,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
"Very good, but for my 'Truth or Dare' task, I'm going to have to flip him my middle claw.",2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
If he holds his position he isn't in danger of being shot.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
"What does he think we are, Dodos?",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
I think that's what's meant by 'Taking the cat bird seat.',0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
My money is on Aaron Burr(d),1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
He's flown over to the dark side.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Apartment hunting season's here already?,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Now that's a safe perch.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
What do you think she'll use for the nest -- the hat or the mustache?,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
That's not how we raised him,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Smart move! The hunter can't shoot him.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Their forbidden love will not last.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
At first I thought it was a Stool Pigeon.,2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
Welcome to Obama's America.,2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
Boys are so difficult to raise.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
That young pheasant is as crazy as a loon!,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
He likes to see the sights.,2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
"Well, if a mosquito can bite a bat.",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
She's so arrogant. I heard her say she's worth the two of us here in the bushes.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
"Season 5, Season 6--what difference does it make when the plot never changes?",2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
"That's true. But, they do have opposable thumbs.",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Snitch,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
You can get away with that if you're a sparrow.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Shotgun wedding?,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Treason is never out of season.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
does it really shoot seeds?,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
It's the latest wrinkle on eco-tourism.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
"He finally found a way to be ""Top Gun"".",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Tweet the birdbrain that's no selfie stick.,2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
"Now, how's that for ridin' a shotgun, eh ? or That's what I call ridin' a shotgun",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Don't worry! He's on top of it.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
I am pretty sure it's meant to be one in the hand?,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
He's auditioning for the National Rifle Association mascot position.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
If that's not a sign it's time for an eye exam...,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
City birds are such show-offs.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
She was inspired by that guy in Tiananmem Square.,2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
a bird on the gun is worth more then 2 in the bush.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
"Well, it does put - for the moment - a nicer twist on giving someone the bird.",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Did you know that a bird on a gun is worth two in the bush?,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
Now that's what I call branching out and taking a risk.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
.....I heard he even perched on a podium at a political rally once.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
That bird is coo coo!,2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
"Et tu, Tweety?",2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
It's the perfect definition of 'birdbrain',1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
"I was leery of hiring Robin as our courier, but I never dreamed he'd become a stool pigeon.",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
That Wacko-Bird won't quit squawking about the Second Amendment.,2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
Keep your friends close and...,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
How many do you think he's worth?,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
I don't know how this duel is going to end,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
I think he's too paralyzed to move.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Junior has a bird brain.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Perkins! A theory. Is a bird on a barrel worth two in the bush?,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Now that's what I call a well-regulated militia.,2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
His birth nest is at NRA headquarters.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
Looks scarier than basejumping.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
He's treading a very slippery slope.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
He's always showing off.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
Total frat move but I'm impressed!,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
"That's your doing, Mary -- the way he's always looking back.",0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
"Summertime,and the livin' is easy",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Careful...it might be a decoy.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
Tell Henry to tweet us when he points his gun.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
Awkbird!,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
He was always a risk-taker.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
"They have a symbiotic relationship. He doesn't shoot the bird, and the bird doesn't crap on his cap.",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
"Well, a bird on the handgun is worth two in the bush.",0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
Impossible to not shoot birdie on this course.,2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
"Unfortunately, she's pledged to stick with him until after the first bullet.",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Do you think he's hunting wabbits too?,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
"It's too bad, he's got her over a barrel.",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
I don't think either knows.,2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
I never expected Jackson to sell himself out like that.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
"After the bird dog, I suppose the dog bird was inevitable.",1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
He said he'll blow it up on Twitter.,1.0,3.0,17.0,21.0,1.2380952380952381,0.11761037176408068,2179,519
Not just a nuthatch – a gun nuthatch.,2.0,1.0,18.0,21.0,1.2380952380952381,0.13636020060263193,2179,519
See? The open-carry ones are clueless. It's the ones who try to conceal their shotguns in their pants legs that you have to watch out for.,0.0,5.0,16.0,21.0,1.2380952380952381,0.09523809523809523,2179,519
