,unfunny,somewhat funny,funny,caption,score,precision
2853,43,3,2,"Rest assured this is a peanut -free flight, now come aboard!",1.1458333333333333,0.06650856696625959
2854,43,3,2,We can compesate you for the crop circles in your wheat field.,1.1458333333333333,0.06650856696625959
2855,44,1,3,"Just go with it, Jethro. We're remaking The Wizard of Oz.",1.1458333333333333,0.07286915878889004
2856,41,7,0,"Good to see you again, where do you want the GMO's?",1.1458333333333333,0.05148145136372289
2857,43,3,2,"No worries, our special procedures are completely covered by Obamacare.",1.1458333333333333,0.06650856696625959
2858,42,5,1,Welcome! Your place at the center of the table is ready.,1.1458333333333333,0.059471544937141164
2859,41,7,0,So Canada's not taking in any more refugees post-election?,1.1458333333333333,0.05148145136372289
2860,42,5,1,We can offer you plenty of leg room.,1.1458333333333333,0.059471544937141164
2861,42,5,1,"Just wanted to personally apologize for the crop circles, sir. Such amateur work. Interns, you know.",1.1458333333333333,0.059471544937141164
2862,42,5,1,"Yes, it will be organic.",1.1458333333333333,0.059471544937141164
2863,42,5,1,I'm all done mowing your crops.,1.1458333333333333,0.059471544937141164
2864,42,5,1,Do you have anything without gluten?,1.1458333333333333,0.059471544937141164
2865,43,3,2,No...it's Iowa.,1.1458333333333333,0.06650856696625959
2866,43,3,2,"Hold on... Before we go, let me grab my cow.",1.1458333333333333,0.06650856696625959
2867,42,5,1,"Hey, nobody would be picking you up out here if it weren't for Uber.",1.1458333333333333,0.059471544937141164
2868,43,3,2,You must be The Farmer in the Dell.We have a wife for you.,1.1458333333333333,0.06650856696625959
2869,42,5,1,"Have no fear. I'm just here to make T479 (or ""earth"" as you call it) great again.",1.1458333333333333,0.059471544937141164
2870,42,5,1,"Greetings! I'm the ""Never Trump"" candidate you've been waiting for.",1.1458333333333333,0.059471544937141164
2871,42,5,1,"We appreciate your interest, but we're waiting for someone named Trump who promised to build our new Cloud tower.",1.1458333333333333,0.059471544937141164
2872,42,5,1,"I'm Caleb, here to fix your tractor beam.",1.1458333333333333,0.059471544937141164
2873,41,7,0,"Welcome and congratulations, you lucky fellow! You're our one billionth visitor!",1.1458333333333333,0.05148145136372289
2874,42,5,1,I heard you're looking for more acreage.,1.1458333333333333,0.059471544937141164
2875,41,7,0,"You need not worry sir, she's right inside!",1.1458333333333333,0.05148145136372289
2876,41,7,0,We welcomed all Trump refugees.,1.1458333333333333,0.05148145136372289
2877,43,3,2,"......did he send you here to help with the fences? If not, could you give me a lift in to town?",1.1458333333333333,0.06650856696625959
2878,42,5,1,"""Take you to OUR leader""? ""Are you sure you have the right planet""?",1.1458333333333333,0.059471544937141164
2879,43,5,1,"No, I'm with the Federation Government, not the Federal Government.",1.1428571428571428,0.05832118435198042
2880,43,5,1,Rest assured this ride is way better than Space Mountain.,1.1428571428571428,0.05832118435198042
2881,44,3,2,Welcome..We Amish always welcome others to join our community..,1.1428571428571428,0.06520506636966264
2882,43,5,1,Let me show you the coolest feature...it transforms into a tractor!,1.1428571428571428,0.05832118435198042
2883,43,5,1,I heard you were part of the farm-to-flying saucers movement. Can you help a guy out?,1.1428571428571428,0.05832118435198042
2884,43,5,1,"I tried at the next place over, but they were out.",1.1428571428571428,0.05832118435198042
2885,37,4,1,"Hi, I suppose you're here about those unsightly crop circles...",1.1428571428571428,0.0644049739048166
2886,42,7,0,Don't worry. We're seasonal workers and we will NEVER claim permanent immigration status.,1.1428571428571428,0.05050762722761053
2887,39,2,2,Step right in sweet thing!,1.1395348837209305,0.07122869869716944
2888,39,2,2,Hi Farmer Brown we need you to help us develop a new species.,1.1395348837209305,0.07122869869716944
2889,37,6,0,Are you Plan C in case of overcrowding in Canada?,1.1395348837209305,0.053466700795452085
2890,38,4,1,Greetings! We are eager to serve you.,1.1395348837209305,0.06297704189640277
2891,37,6,0,Congratulations on your first Uber rideshare!,1.1395348837209305,0.053466700795452085
2892,39,4,1,So glad to meet a real person. I get tired of all those actors.,1.1363636363636365,0.06161077006722115
2893,39,4,1,"Hey there, you're parked in my spot!",1.1363636363636365,0.06161077006722115
2894,38,6,0,We are just going to be circling around your crops for a while,1.1363636363636365,0.05233358898302985
2895,39,4,1,Greetings! I've heard so much about Planet Trump. The best planet in the universe!,1.1363636363636365,0.06161077006722115
2896,39,4,1,We're here to see your crop circles.,1.1363636363636365,0.06161077006722115
2897,40,2,2,Independence day? I voted to REMAIN in Europe,1.1363636363636365,0.06966325746551967
2898,38,6,0,Is it too late to pick up some sweet jersey corn?,1.1363636363636365,0.05233358898302985
2899,38,6,0,Sure! Just coffee...,1.1363636363636365,0.05233358898302985
2900,40,2,2,"Congratulations, you have won a free trip to an unknown galaxy far far away.",1.1363636363636365,0.06966325746551967
2901,39,4,1,Trump's right! There's too much outsourcing.,1.1363636363636365,0.06161077006722115
2902,39,4,1,"I'm sorry, this is a no-parking zone.",1.1363636363636365,0.06161077006722115
2903,40,2,2,"Excuse me sir, do you have a moment to talk about the environment?",1.1363636363636365,0.06966325746551967
2904,39,4,1,I am yor Farmers Only .com rep,1.1363636363636365,0.06161077006722115
2905,39,4,1,We are glad you booked your space travel through UFO Uber!,1.1363636363636365,0.06161077006722115
2906,39,4,1,I don't think I'm in Kansas anymore.,1.1363636363636365,0.06161077006722115
2907,38,6,0,"Remember the equations I taught you, Jim. Your species' survival depends on it.",1.1363636363636365,0.05233358898302985
2908,40,2,2,C'mon in. UFO does stand for Unbelievable Farming Options.,1.1363636363636365,0.06966325746551967
2909,39,4,1,Yes I'm the one who made the crop circles.,1.1363636363636365,0.06161077006722115
2910,39,4,1,"Nice yo meet you too, but you just ruined my crop circle.",1.1363636363636365,0.06161077006722115
2911,40,2,2,"You can trust me, this won't hurt a bit. Plus, you won't remember a thing.",1.1363636363636365,0.06966325746551967
2912,39,4,1,"Sorry John, no can do. All our abductions are guaranteed non-GMO, certified organic and hormone free.",1.1363636363636365,0.06161077006722115
2913,39,4,1,"The Wall is powerless against us, too!",1.1363636363636365,0.06161077006722115
2914,38,6,0,"Here's your first CSA box but, hey, I'm a little worried about your carbon footprint.",1.1363636363636365,0.05233358898302985
2915,39,4,1,Greetings! We heard you might be able to fill our tank with ethanol?,1.1363636363636365,0.06161077006722115
2916,39,4,1,We are here to repossess you.,1.1363636363636365,0.06161077006722115
2917,40,2,2,The wall didn't even slow me down.,1.1363636363636365,0.06966325746551967
2918,39,4,1,"Mars? About 10,000 miles up, left at the 3rd star, straight ahead.",1.1363636363636365,0.06161077006722115
2919,39,4,1,Dinner tonight is farm-to-table and completely GMO.,1.1363636363636365,0.06161077006722115
2920,38,6,0,Thanks for letting us park here.,1.1363636363636365,0.05233358898302985
2921,38,6,0,Take me to your Party leader. I'd like to teach him a thing or two about aliens.,1.1363636363636365,0.05233358898302985
2922,38,6,0,Great! Maybe you can teach Matt Damon how to grow more than just potatoes?,1.1363636363636365,0.05233358898302985
2923,39,4,1,Many thanks. I don't think I could have made it another parsec without fresh eggs.,1.1363636363636365,0.06161077006722115
2924,39,4,1,"Yes, we are here to probe you. Which presidential candidate are you supporting?",1.1363636363636365,0.06161077006722115
2925,40,2,2,"Welcome to the Interstellar Love Boat where true ""galaxial"" bliss awaits you!",1.1363636363636365,0.06966325746551967
2926,39,4,1,You're just in time to be supper.,1.1363636363636365,0.06161077006722115
2927,39,4,1,"Earthling, what do you mean by ""third-party candidate""?",1.1363636363636365,0.06161077006722115
2928,39,4,1,Greetings earthling farmhand. The job will entail terraforming your atmosphere to 99% nitrogen.,1.1363636363636365,0.06161077006722115
2929,40,4,1,"Take me to your lea--oh, God, why even bother with that crap in America these days, am I right?",1.1333333333333333,0.06030226891555274
2930,39,6,0,"Hey, nice meeting you ahead of the apocalypse!",1.1333333333333333,0.051247074319053836
2931,40,4,1,Do you know how to grow potatoes?,1.1333333333333333,0.06030226891555274
2932,40,4,1,"""Welcome to the Cornrow Art Institute!'",1.1333333333333333,0.06030226891555274
2933,40,4,1,My leader wants to pay you for those circles in your wheat.,1.1333333333333333,0.06030226891555274
2934,40,4,1,Ready for exotic locations and strange wildlife? We’re going to Staten Island!,1.1333333333333333,0.06030226891555274
2935,40,4,1,"So, how far do you want to get away from Trump?",1.1333333333333333,0.06030226891555274
2936,40,4,1,[Insert joke about probing Uranus and send me my prize.],1.1333333333333333,0.06030226891555274
2937,40,4,1,"A lot of you are moving to Canada, but we’re glad to have you.",1.1333333333333333,0.06030226891555274
2938,39,6,0,Congratulations. You've just won an all expense paid trip.,1.1333333333333333,0.051247074319053836
2939,39,6,0,I hope you know hydroponics.,1.1333333333333333,0.051247074319053836
2940,40,4,1,"We were looking for the one called Trump, but you seem comparable.",1.1333333333333333,0.06030226891555274
2941,40,4,1,"Of course I'm pleased to meet you, it's just that I made certain assumptions when I heard, 'If you build it, he will come.'",1.1333333333333333,0.06030226891555274
2942,40,4,1,"No, I'm not here about the fracking",1.1333333333333333,0.06030226891555274
2943,39,6,0,We heard you have openings for produce pickers.,1.1333333333333333,0.051247074319053836
2944,40,4,1,"Hey, Cousin Jethro! This Virtual Reality Technology keeps getting better and better and more real. You gotta to try these goggles.",1.1333333333333333,0.06030226891555274
2945,40,4,1,"Sorry to bother, but I could not find organic food anywhere else!",1.1333333333333333,0.06030226891555274
2946,40,4,1,"Glad ya back, Luke. Since ya been gone Emylou's had twins, Grandma's gout's been actin' up and the mule's gone lame.",1.1333333333333333,0.06030226891555274
2947,40,4,1,"Hello, I’m from the government, and I’m here to help.",1.1333333333333333,0.06030226891555274
2948,41,2,2,So this is what the clerk meant when he said the new fertilizer would make my garden out of this world.,1.1333333333333333,0.06816498108607269
2949,40,4,1,"Nice to meet the backbone of America, my name is Zohn and I'm running for president.",1.1333333333333333,0.06030226891555274
2950,39,6,0,"Human abduction is easier than many people may think, they're so curious and intelligent they just walk in.",1.1333333333333333,0.051247074319053836
2951,40,4,1,Where's your daughter ?,1.1333333333333333,0.06030226891555274
2952,40,4,1,"Congratulations, you're our final contestant!",1.1333333333333333,0.06030226891555274
2953,40,4,1,Manure for Mars wants you on our team.,1.1333333333333333,0.06030226891555274
2954,40,4,1,"Greetings, Earthling! Take me to your Cleveland!",1.1333333333333333,0.06030226891555274
2955,39,6,0,"Goodbye Gork, sorry your race voted for ALIENEXIT but I guess you had to before Trump puts up the dome.",1.1333333333333333,0.051247074319053836
2956,40,4,1,We're back for more apple butter.,1.1333333333333333,0.06030226891555274
2957,39,6,0,You're cornfed? Excellent! Non-GMO?,1.1333333333333333,0.051247074319053836
2958,40,4,1,The farm subsidies are out of this world.,1.1333333333333333,0.06030226891555274
2959,39,6,0,"Don't worry, I'm not genetically modified.",1.1333333333333333,0.051247074319053836
2960,41,2,2,"So, if I show up at the Republican convention, do you I'd be detained for being an illegal alien?",1.1333333333333333,0.06816498108607269
2961,39,6,0,We have some notes on your crop circles.,1.1333333333333333,0.051247074319053836
2962,40,4,1,Welcome. Can you keep a secret?,1.1333333333333333,0.06030226891555274
2963,40,4,1,"At last, the real creator of the crop circles was revealed.",1.1333333333333333,0.06030226891555274
2964,40,4,1,"Glad you made it over the wall. I'm a non-resident alien too.""",1.1333333333333333,0.06030226891555274
2965,41,2,2,We may have to stop meeting like this. I'm starting to get calls from an Agent K.,1.1333333333333333,0.06816498108607269
2966,39,6,0,Welcome! Your Buggy Got an Upgrade!,1.1333333333333333,0.051247074319053836
2967,41,2,2,"Welcome,mr trump will see you now",1.1333333333333333,0.06816498108607269
2968,40,4,1,We haven't had enough rain either. It must be this global and beyond warming thing.,1.1333333333333333,0.06030226891555274
2969,40,4,1,"Welcome to the Convention, Sir! Super-delegates to the left...""",1.1333333333333333,0.06030226891555274
2970,40,4,1,Help us get the news out! We don't do rectal probes.,1.1333333333333333,0.06030226891555274
2971,41,2,2,Greetings! We were exepcting you For dinner.,1.1333333333333333,0.06816498108607269
2972,40,4,1,I'm E.T.'s uncle. He had to stay behind to take his final exams.,1.1333333333333333,0.06030226891555274
2973,40,4,1,So glad you came - I don't want to be in Kansas anymore.,1.1333333333333333,0.06030226891555274
2974,41,2,2,"Hello, welcome to the neighborhood. Ah, no worries, I am not that guy. My name is McDonald. I only scare people when I make crop circles with my tractor.",1.1333333333333333,0.06816498108607269
2975,40,4,1,"I wanted to give you my card: ""We buy ugly houses.""",1.1333333333333333,0.06030226891555274
