rank,original,somewhat_original,unoriginal,count,score,precision,contest,caption
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,—I told you we should have pretended to understand his experimental one man show rendition of Fiddler on the Roof. —Guess we really dug ourselves a hole this time.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"I believe the admission fee to view the cave art is only ""suggested."""
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I guess he just got tired of being called Hole Man.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Another McMansion in the neighborhood...
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,But how do we know if the time-out worked?
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"If was was a betting man, I'd say this was a bonehead idea."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,He insists dragons don't exist. Just watch.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Only a Neanderthal would think a wall is the answer.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,So that's how the other 1% lives
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"One day, all of this will be ours."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Ha! Above ground living never catch on.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I think he's what some call an up and comer.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"If you'd taken a left back there, like I told you, we wouldn't be in this predicament."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,So that's how the other half lives.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I told him he should have installed those solar panels
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,He's one of those volcano deniers.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Banishment to the latrine, so primitive, so Neanderthal..."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Your husband is onto us
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Did we just invent privacy?
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,This sinkhold is really a bummer.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Now that we've invented the tunnel to get out of jail, let's work on a shovel."
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,I wonder how he gets his news?
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,There's an allegory in here somewhere
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Ah, I want an open floor plan!"
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,She lets him have his cavemancave.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,One really is the loneliest number
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Just once, I'd like to come to one without a ""Spare change?"" guy!"
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,He's always trying to reinvent the wheel.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Well i hope the kids don't look like your mother
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Yes, the Butler is included in the cost of the penthouse."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I would be understanding if YOU found a cave woman who invited you into her hole.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"I tried telling him that this spring's over-the-shoulder look doesn't make him look fat, but you know how sensitive the Cro-Magnons are."
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,Movember foundation.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Sure it's spacious but I hear the condo fees are outrageous.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,He must get thirsty.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,When that cave's occupant wakes up pouting will be the least of his problems.......
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I'm not gonna tell him he's an idiot; you tell him.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Sure, I'd like a roof, but not at those Brooklyn prices."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,He needs to understand that you're a modern woman.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Let’s take him and move up to a cave.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,When it's rainy and cold who cares what Plato says about him.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,It's just a hole in the wall.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Sure, the extra space is nice, but it's just not ""hole, sweet hole,"" you know?"
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,BATMAN really let his self go look at the cave it's a mess.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Aye, a scurvy low degree of difficulty."
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,"Ha! Ugg have dumb idea. When rain come our hole gets clean, his not."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"He says it fits five,"
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,He's gone Paleo.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Someday there'll be crude stone weapons to confront him with.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Putt!
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,A hole man in cave? How will he ever attract the ladies?
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"It STARTS with the cave artists, but next year we'll paying through the nose for a converted lion's den."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,That surely isn't the tunnel of love!
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I bet he bought it with Geico royalties.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,He's known for his dwelling.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,He called our place a hole.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Sure it's bigger, but is he really happy?"
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Living in a rock is so yesterday.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"But Honey, we just can't afford that big a house."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Yeah, he has more space with the horizontal design but it doesn't seem to have made him any happier."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,He really must be hard up if he can't find a better cave than ours
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Can I have a man cave?
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,It's where he goes to brood and be alone. He's calling it his man cave.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"He says it's not a Neanderthal ban, just a pause."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"He says its his ""pared agujero"" resort, and he goes every weekend to get away,"
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I just cannot imagine why you're thinking he would be a better mate than I am.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"He guards his tunnal, so we'll dig our own He got it wrong. This is the way to China!"
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,This use to be the most amazing greatest hotel.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,That guy show up whenever I write something unspectacular
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Can you at least give us some water for our horses?
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,He really acts as though he has a hole up on us.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"I don't know what he has to complain about. Electorally speaking, his vote was worth more than ours."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,It's the home of the future!
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"""You're against open relationships! But you two look so evolved."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,It'll never catch on.
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,Hobbits. . . .
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,He's movin' on up!
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Looks like we need to find ourselves a new realtor!
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,The party ended an hour ago and he's still here...
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,You're right. Money can't buy happiness.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Does Fred even know how to count to one hundred?
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,My firm remodels rabbit holes for modern human living.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Man cave, it will never catch on."
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,They’ll never call me a ‘cave’ man.
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,Don't worry about Og. He just inventing 3rd wheel.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Nice man cave.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"I'll admit, it is a nice bachelor pad."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,It takes the fun out of the primal movement if it's not underground.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,He was promoted from cave man to volcano security.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"We can’t play hide-and-seek, I just realized Bultar doesn’t know how to count."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Get tinder...so we can light a fire under him.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,We can sneak in as soon as someone invents TV and Saturday Night Football.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Does he have HGTV?
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Narcissist.
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,Thag hasn't quite been himself since Ayla ran off with that Neanderthal.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I know exactly which direction I skipped.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I hope he has indoor plumbing.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"He's so stubborn with his ""Make America Cave Again"" attitude."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Oh, that's the new horizontal drilling technique."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,So this is the mansion we've been hearing about.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"It is a beautiful wall, but I wish he wasn't there to make us pay for it."
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,Who knocked him up to the stone age?
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I've heard about this ground floor thing
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"See, the 33.3 percenter elites may live better, but they aren't any happier."
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,He really thought Trump would make woolly mammoths great again.
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,The biggest advantage being when it rains.
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,His mother put him in time out for dragging his sister around by the hair.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Made his fortune as a gatherer. His cave is luxurious--high ceilings, a skylight and an original painting by Og."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Said he couldn't come over 'cause he was ""busy"" tonight."
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,"""Hmpf. Hmpf!"" *What is your purpose in cave?*"
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Stick with me baby! What's a roof when we are living on love?
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Trump International it's not.
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,Modern or Contemporary?
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I bet Krog's McShelter has a bonus room for cave paintings.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Well, there's Will in the way."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,This is where he hides to avoid the news.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Look at him in that sprawling cave. He'll never know the simple joy of living in a tiny hole.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"He said windows have better curb appeal than cold sand, whatever that means."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I want a home like his.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I think it is safe to go through the border now.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,We dug all the way to ancient China.
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,Now that is what I'd call a man cave.
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,A horizontal hole in the ground! What will they think of next?
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Come on, don't be like that. You are not a third wheel. What's a wheel anyway?"
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Let's make him an offer for his condo that he can't refuse.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Well honey, at least we have a view!"
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Oh boy, looks like you woke up your Dad Sneaking out last night."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Oh, oh. It's gonna be a cave pitch."
2689,1,0,8,9,1.2222222222222223,0.2222222222222222,560,It's either tunnel carpal syndrome or an emotional response to misplacing his shovel.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I'd love a man cave in our next apartment.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"He's one of those stubborn literalists: 'I'm a CAVEman, dammit!'"
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,I prefer a more rustic homestay.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,The cave goes quick on Airbnb.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,He got upset when I told him that there is no future in cave painting.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Ferris will never invent anything, yet he thinks he's such a big wheel."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Fred never invites me up any more.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Is Gerald watching the cave drawings again?
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"""You know what, I think he may be on to something""!"
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,He says that it's rent stabilized and he ain't moving.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,He was mugged on the subway by a mammoth.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,He mad he no win cave painting contest.
