target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1299,1647,0,10,54,64,1.15625,0.045745315919462494,598,". . . and beyond that, I'll say that sitting on a very large lime is good for hemorrhoids."
1632,1647,2,6,56,64,1.15625,0.055540052400361674,598,You just missed her.
2848,1647,2,6,56,64,1.15625,0.055540052400361674,598,My advice? Buy a good exercise ball.
1892,1650,1,8,56,65,1.1538461538461537,0.05014771080925116,598,Now hike back up again.
1258,1650,2,6,57,65,1.1538461538461537,0.0547317287336835,598,There is no Hemorrhoidal ointment up here.
1272,1650,1,8,56,65,1.1538461538461537,0.05014771080925116,598,"I'm sure the pilates class will start any minute now, why?"
1789,1650,3,4,58,65,1.1538461538461537,0.058960421987522674,598,"Life's a BB, butt on ball!"
1128,1654,1,8,57,66,1.1515151515151516,0.04943703698482351,598,I know how it looks bad but wait till you see my Abs
2728,1654,0,10,56,66,1.1515151515151516,0.04447269004274805,598,We just opened this Shaler Image for our more “extreme” clients. We trying to get out of airport and malls. Try it.
446,1654,1,8,57,66,1.1515151515151516,0.04943703698482351,598,"Up will take you three days. Down, 34 seconds."
508,1654,1,8,57,66,1.1515151515151516,0.04943703698482351,598,So how does that compare to a standing desk
2194,1658,1,7,52,60,1.15,0.05221100171960861,598,"Where you have you been, living under a rock?"
2178,1658,2,5,53,60,1.15,0.05736689334430969,598,"Walk right in, sit right down"
2139,1658,2,5,53,60,1.15,0.05736689334430969,598,"Sorry, this is the Swiss ball exercise workshop. The TRX workshop must be on another mountain."
2125,1658,2,5,53,60,1.15,0.05736689334430969,598,"Thanks, Amazon Prime."
2052,1658,2,5,53,60,1.15,0.05736689334430969,598,Its called a medicine ball. I am in very good health.
2036,1658,1,7,52,60,1.15,0.05221100171960861,598,The rocks are always greener on the mountain top.
2002,1658,2,5,53,60,1.15,0.05736689334430969,598,Because green is the color of my true love's eyes.
1982,1658,0,9,51,60,1.15,0.046486739497974515,598,How about a little game of dodgeball?
1975,1658,2,5,53,60,1.15,0.05736689334430969,598,Thanks for visiting; now go home and have a ball.
1956,1658,2,5,53,60,1.15,0.05736689334430969,598,The soil has done wonders for my lime tree.
1931,1658,1,7,52,60,1.15,0.05221100171960861,598,You forgot the kettlebells?
1897,1658,2,5,53,60,1.15,0.05736689334430969,598,Waiting for the ball to drop.
1888,1658,3,3,54,60,1.15,0.062096152887194486,598,"Yes, your mother is right. Never swallow your gum."
1883,1658,1,7,52,60,1.15,0.05221100171960861,598,I'm going green.
1856,1658,1,7,52,60,1.15,0.05221100171960861,598,"""Seek not the false comforts of the material world my son ...and if you're wondering, this happens to have been a gift""."
1845,1658,1,7,52,60,1.15,0.05221100171960861,598,The 'secret' my son is 'good posture'.
1822,1658,2,5,53,60,1.15,0.05736689334430969,598,Up for some pickleball?
1804,1658,1,7,52,60,1.15,0.05221100171960861,598,You’ve never heard of aging in place?
1799,1658,1,7,52,60,1.15,0.05221100171960861,598,Amazon delivers anywhere.
1746,1658,1,7,52,60,1.15,0.05221100171960861,598,"If 'twas a Leprechaun you'd be looking for he vanished, he did!"
1717,1658,3,3,54,60,1.15,0.062096152887194486,598,The secret of life is to be on the ball.
1678,1658,1,7,52,60,1.15,0.05221100171960861,598,Life is a beach ball
1655,1658,1,7,52,60,1.15,0.05221100171960861,598,"You've got the wrong mountain. Questions about gumballs, though: I'm your guy."
1631,1658,1,7,52,60,1.15,0.05221100171960861,598,"When I hatch this thing, the world will come to an end"
1622,1658,0,9,51,60,1.15,0.046486739497974515,598,You really expect me to believe that the meaning of life is a strong core?
1621,1658,1,7,52,60,1.15,0.05221100171960861,598,Focus on strengthening your core beliefs
2210,1658,1,7,52,60,1.15,0.05221100171960861,598,Your guess is as good as mine; I got this from my physical therapist.
1612,1658,0,9,51,60,1.15,0.046486739497974515,598,"I am sorry sir, but exercise class was yesterday."
2228,1658,1,7,52,60,1.15,0.05221100171960861,598,it's my gallbladder.
2284,1658,1,7,52,60,1.15,0.05221100171960861,598,The meaning of LIFE is Pilates.
2905,1658,1,7,52,60,1.15,0.05221100171960861,598,A word to the wise: go for the comfort height asana.
2893,1658,1,7,52,60,1.15,0.05221100171960861,598,I found inner peace only when I rolled this ball up here by myself.
2884,1658,1,7,52,60,1.15,0.05221100171960861,598,Did you bring a green Pilates mat?
2828,1658,1,7,52,60,1.15,0.05221100171960861,598,Its better than rock.
2813,1658,0,9,51,60,1.15,0.046486739497974515,598,"Essential furnishings were never a problem, but I do miss my piano."
2780,1658,1,7,52,60,1.15,0.05221100171960861,598,The Bluebird of Happiness is on the next mountain. This is the Green Ball of Bounce.
2776,1658,3,3,54,60,1.15,0.062096152887194486,598,"Grab a green exercise ball at the back of the cave. Our trainer is just feeding her Yak, she'll be starting ""Gentle"" Pilates in 5 minutes."
2748,1658,2,5,53,60,1.15,0.05736689334430969,598,It's good for my hemorrhoids.
2734,1658,1,7,52,60,1.15,0.05221100171960861,598,Ah........the environment is most important!
2727,1658,0,9,51,60,1.15,0.046486739497974515,598,Let’s start by strengthening your core principles.
2708,1658,0,9,51,60,1.15,0.046486739497974515,598,You want the full tour or just a look-see?
2697,1658,1,7,52,60,1.15,0.05221100171960861,598,That lotus position is a killer on your tailbone.
2642,1658,1,7,52,60,1.15,0.05221100171960861,598,"I have no idea, but I do know the benefits of good posture."
2627,1658,1,7,52,60,1.15,0.05221100171960861,598,"My son, he holds the key to wisdom who finds the cure for hemorhoids ."
2599,1658,1,7,52,60,1.15,0.05221100171960861,598,I am centered to my core
2577,1658,1,7,52,60,1.15,0.05221100171960861,598,"They say it improves the posture - and with free shipping and returns, who could resist?"
2539,1658,1,7,52,60,1.15,0.05221100171960861,598,Good lumbar support... that is the key to life
2530,1658,1,7,52,60,1.15,0.05221100171960861,598,You see my dentures somewhere down there?
2504,1658,1,7,52,60,1.15,0.05221100171960861,598,Wrong guy. I'm the Bo-SU-sattva.
2500,1658,2,5,53,60,1.15,0.05736689334430969,598,The final commandment is focus on your core.
2499,1658,0,9,51,60,1.15,0.046486739497974515,598,Its all about the core. That's it.
2435,1658,1,7,52,60,1.15,0.05221100171960861,598,How about green eggs without the ham?
2412,1658,3,3,54,60,1.15,0.062096152887194486,598,"Well, there are no more trees, so I recycled from the plastic's pile."
2395,1658,1,7,52,60,1.15,0.05221100171960861,598,"The enlightenment you seek is known only by the guru of the shake weights, two mountaintops to the left."
2354,1658,2,5,53,60,1.15,0.05736689334430969,598,"Well, I found that people were more willing to join me in the cave for ab-blasters than for allegories."
2316,1658,0,9,51,60,1.15,0.046486739497974515,598,Wouldn't you prefer a Sherpa for your high-altitude hallucination?
2309,1658,2,5,53,60,1.15,0.05736689334430969,598,The key to happiness is a big green ball.
2243,1658,0,9,51,60,1.15,0.046486739497974515,598,This ball has been great for strengthening my core.
1539,1658,1,7,52,60,1.15,0.05221100171960861,598,You seek direction. Follow the bouncing ball.
2152,1658,1,7,52,60,1.15,0.05221100171960861,598,Few understand how important a strong core is to your soul.
1531,1658,2,5,53,60,1.15,0.05736689334430969,598,Please tell me you brought a fidget spinner.
695,1658,1,7,52,60,1.15,0.05221100171960861,598,Meditate on this he said. That was 5 years ago.
683,1658,2,5,53,60,1.15,0.05736689334430969,598,The meaning of life? ... abs.
650,1658,0,9,51,60,1.15,0.046486739497974515,598,The Green Gaint said this melon should hatch any day
601,1658,0,9,51,60,1.15,0.046486739497974515,598,"This strange, round, green disc doesn't seem to help with enlightenment, but does wonders for my lumbar support!! Oh, and the regular guru will be back next week."
540,1658,1,7,52,60,1.15,0.05221100171960861,598,"The answer you seek is simple, my son: core strength."
480,1658,2,5,53,60,1.15,0.05736689334430969,598,Oh...my journey here is because the Yelp reviews were good...
463,1658,3,3,54,60,1.15,0.062096152887194486,598,You mean it isn't a big green tomato?
441,1658,1,7,52,60,1.15,0.05221100171960861,598,"Sorry, bags must be checked at the bottom of the mountain."
406,1658,2,5,53,60,1.15,0.05736689334430969,598,No. I've decided to leave it to Sisyphus.
392,1658,2,5,53,60,1.15,0.05736689334430969,598,"Sorry, but the next class doesn't begin until Thursday at 10 a.m."
379,1658,1,7,52,60,1.15,0.05221100171960861,598,I’m afraid this is all that’s left of Big Rock Candy Mountain.
369,1658,2,5,53,60,1.15,0.05736689334430969,598,Life is like a green ball. Why do you ask?
365,1658,0,9,51,60,1.15,0.046486739497974515,598,"My Zumba instructor recommended it, and I’ve never felt better."
350,1658,1,7,52,60,1.15,0.05221100171960861,598,We love to travel with one carry-on ! And no worry about seat assignments !
334,1658,0,9,51,60,1.15,0.046486739497974515,598,"If you see something, say something."
307,1658,2,5,53,60,1.15,0.05736689334430969,598,Wouldn't fit under the seat. Overhead too high with his fear of heights
270,1658,0,9,51,60,1.15,0.046486739497974515,598,I’m drawing a blank
241,1658,2,5,53,60,1.15,0.05736689334430969,598,"Accually, my husband's name is Tim and we will be spending this vacation together."
234,1658,1,7,52,60,1.15,0.05221100171960861,598,Can you tell me why my iPhone is not working?
230,1658,1,7,52,60,1.15,0.05221100171960861,598,They won't fit in the overhead bin.
216,1658,2,5,53,60,1.15,0.05736689334430969,598,Enlightenment was hard. Now I’m ergonomic.
172,1658,1,7,52,60,1.15,0.05221100171960861,598,Want to try it?
167,1658,3,3,54,60,1.15,0.062096152887194486,598,"In the end, my son, the giant lime is enough."
155,1658,1,7,52,60,1.15,0.05221100171960861,598,The other secret to a fulfilling life is a standup desk.
118,1658,0,9,51,60,1.15,0.046486739497974515,598,"I'm not so sure about the meaning of life, but I've got a great deal for you on this awesome balance ball."
1537,1658,3,3,54,60,1.15,0.062096152887194486,598,I am Satoshi Nakamoto.
21,1658,2,5,53,60,1.15,0.05736689334430969,598,And the number one best place from which to drop a watermelon . . .
699,1658,1,7,52,60,1.15,0.05221100171960861,598,"""Remember my advise!Never take one step forward and two steps backward in life""."
735,1658,0,9,51,60,1.15,0.046486739497974515,598,"A Melon? ... No, I haven't."
72,1658,1,7,52,60,1.15,0.05221100171960861,598,Ever wonder where Amazon is testing their drones?
755,1658,1,7,52,60,1.15,0.05221100171960861,598,The secret to life is a strong core.
754,1658,1,7,52,60,1.15,0.05221100171960861,598,It's really helped with my asceticism.
1464,1658,2,5,53,60,1.15,0.05736689334430969,598,"I don't know about that, but my glutes are killing it."
1450,1658,0,9,51,60,1.15,0.046486739497974515,598,"And, with Amazon Prime, it arrived in four days!"
1413,1658,2,5,53,60,1.15,0.05736689334430969,598,Hemorrhoids ...why do you ask?
1410,1658,1,7,52,60,1.15,0.05221100171960861,598,"Enlightenment comes from the core outwards, and requires balance."
1373,1658,3,3,54,60,1.15,0.062096152887194486,598,"Your industry can burn. I will approach you professionally, as I do every activity, but how dare you? You tiny souls. You malignant professionals. How dare you treat anyone this way. You'll hear from me. Goddamn you."
1353,1658,1,7,52,60,1.15,0.05221100171960861,598,Green means it's best for the gluteus medius.
1318,1658,1,7,52,60,1.15,0.05221100171960861,598,It keeps my core toned for better meditation stability.
1193,1658,1,7,52,60,1.15,0.05221100171960861,598,"Actually, I'm sitting here on my comfy enviro balloon contemplating mansplaining and manspreading while composing a note to the zealots who thought up that inane stuff."
1069,1658,1,7,52,60,1.15,0.05221100171960861,598,Listen to women.
1061,1658,2,5,53,60,1.15,0.05736689334430969,598,Welcome to the future.
1042,1658,1,7,52,60,1.15,0.05221100171960861,598,It's given my life new meaning
1039,1658,2,5,53,60,1.15,0.05736689334430969,598,Enlightenment equals the weight of the laugh divided by the height of the bounce.
1164,1658,2,5,53,60,1.15,0.05736689334430969,598,think Lance Armstrong
1013,1658,1,7,52,60,1.15,0.05221100171960861,598,"To achieve balance, my advice is to take your ball and go home."
763,1658,2,5,53,60,1.15,0.05736689334430969,598,It’s actually a gallstone.
777,1658,1,7,52,60,1.15,0.05221100171960861,598,Works the abs
1033,1658,1,7,52,60,1.15,0.05221100171960861,598,Now my life is on a roll.
831,1658,1,7,52,60,1.15,0.05221100171960861,598,Please take a seat.
847,1658,2,5,53,60,1.15,0.05736689334430969,598,This explains why data we receive from that weather balloon is always shows a full moon.
858,1658,2,5,53,60,1.15,0.05736689334430969,598,"Oh, you really need to see my guy, he's totally changed my life."
790,1658,1,7,52,60,1.15,0.05221100171960861,598,"Ah begorra, 'tis a fine day to be sitting on a bit of the green ball."
893,1658,1,7,52,60,1.15,0.05221100171960861,598,You try humping a rocking chair up.
911,1658,1,7,52,60,1.15,0.05221100171960861,598,"Well done. You have demonstrated strength of legs, the first step on the path to enlightenment. Now we begin working on your core."
913,1658,1,7,52,60,1.15,0.05221100171960861,598,"Forget what you came up here for , didja?"
922,1658,2,5,53,60,1.15,0.05736689334430969,598,It's certainly much easier than my hula hoop.
992,1658,1,7,52,60,1.15,0.05221100171960861,598,"And when this is full, I’ll come home."
888,1658,1,7,52,60,1.15,0.05221100171960861,598,"I recently went green and, lo' and behold, my back is starting to feel better."
2636,1778,0,8,46,54,1.1481481481481481,0.04879689797371372,598,I'm sorry. We're no longer a brick and mortar store. We only sell these online.
1686,1779,2,5,54,61,1.1475409836065573,0.056472177848147814,598,"Yes, but great peace come at a great price."
2855,1779,1,7,53,61,1.1475409836065573,0.051406797055264415,598,"Yes, at this elevation, you can go green . . . gradually."
2558,1779,1,7,53,61,1.1475409836065573,0.051406797055264415,598,I feel balanced here.
2521,1779,2,5,54,61,1.1475409836065573,0.056472177848147814,598,The secret to happiness is sitting on a soft green balloon to relieve hemorrhoids.
2162,1779,2,5,54,61,1.1475409836065573,0.056472177848147814,598,The true path to fulfillment in life is on a Hoppity Hop.
2007,1779,1,7,53,61,1.1475409836065573,0.051406797055264415,598,Why no....I have not seen any giant gum balls in which you search.
